course_id,course_title,course_category,course_level,module_title,lesson_id,lesson_title,lesson_description,quiz_id,quiz_title,question_id,question,option_a,option_b,option_c,option_d,correct_answer,difficulty,points,order_index
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,ES6 and Modern JavaScript,239d124d-193b-4888-a648-dbcce9565441,Promises and Async/Await,Asynchronous programming patterns.,ecbd6e04-facd-4ef3-888c-6b3e803f00d7,Promises and Async/Await - Quiz,c41ab9f2-3527-462b-a8fa-191f7ae65111,"What common mistake should you avoid when working with concepts from ""Promises and Async/Await""?",Confusing promises and async/await with unrelated programming concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming Promises and Async/Await is identical to manual memory allocation in c.,Rushing through without noting the key steps shown at 15:00.,Confusing promises and async/await with unrelated programming concepts not covered in this video.,easy,1,4
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,ES6 and Modern JavaScript,e0f6c860-0dc8-4079-b053-1d1e36cc46ca,Modules and Import/Export,"ES modules, named and default exports.",bf05e9de-2615-430e-8de6-dc9cba9570b4,Modules and Import/Export - Quiz,24ef33c9-c3ff-4b58-a192-437a12bad411,"What is the primary focus of ""Modules and Import/Export"" in ""ES6 and Modern JavaScript"" (JavaScript Algorithms & Data Structures)?",Manual memory allocation in C,Photoshop layer management,Legal contract drafting,"ES modules, named and default exports.","ES modules, named and default exports.",easy,1,0
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,ES6 and Modern JavaScript,e0f6c860-0dc8-4079-b053-1d1e36cc46ca,Modules and Import/Export,"ES modules, named and default exports.",bf05e9de-2615-430e-8de6-dc9cba9570b4,Modules and Import/Export - Quiz,873f0d9b-e637-42ee-8c13-0e6db5e802cc,"In the video for ""Modules and Import/Export"", which concept is correctly associated with the lesson content?",The video claims Modules and Import/Export is unrelated to Programming.,The lesson skips es modules entirely.,Understanding ES modules — as explained in the lesson video for Modules and Import/Export.,Using manual memory allocation in c is the main idea of Modules and Import/Export.,Understanding ES modules — as explained in the lesson video for Modules and Import/Export.,easy,1,1
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,ES6 and Modern JavaScript,e0f6c860-0dc8-4079-b053-1d1e36cc46ca,Modules and Import/Export,"ES modules, named and default exports.",bf05e9de-2615-430e-8de6-dc9cba9570b4,Modules and Import/Export - Quiz,1ae56b59-f983-44f4-8a82-69f7920713ca,"Which task best reflects what you practice in ""Modules and Import/Export"" (30 min lesson)?",Copying code without understanding es modules.,Apply es modules to solve a hands-on exercise from ES6 and Modern JavaScript (covered in 30 min).,Memorizing Modules and Import/Export without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Apply es modules to solve a hands-on exercise from ES6 and Modern JavaScript (covered in 30 min).,easy,1,2
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,ES6 and Modern JavaScript,e0f6c860-0dc8-4079-b053-1d1e36cc46ca,Modules and Import/Export,"ES modules, named and default exports.",bf05e9de-2615-430e-8de6-dc9cba9570b4,Modules and Import/Export - Quiz,c98a939f-36b6-4216-81f2-afe2622e4a8e,"Which statement correctly describes ""Modules and Import/Export"" as taught in JavaScript Algorithms & Data Structures (intermediate)?",This intermediate-level lesson in Programming explains es modules with examples shown in the video.,The video states Modules and Import/Export has no relation to ES6 and Modern JavaScript.,This lesson is optional and never assessed in JavaScript Algorithms & Data Structures.,Modules and Import/Export contradicts all principles of Programming.,This intermediate-level lesson in Programming explains es modules with examples shown in the video.,easy,1,3
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,ES6 and Modern JavaScript,e0f6c860-0dc8-4079-b053-1d1e36cc46ca,Modules and Import/Export,"ES modules, named and default exports.",bf05e9de-2615-430e-8de6-dc9cba9570b4,Modules and Import/Export - Quiz,456e0c45-8fc2-4033-9aba-05f73e2728ee,"What common mistake should you avoid when working with concepts from ""Modules and Import/Export""?",Skipping video timestamps and guessing answers randomly.,Assuming Modules and Import/Export is identical to manual memory allocation in c.,Rushing through without noting the key steps shown at 15:00.,Confusing modules and import/export with unrelated programming concepts not covered in this video.,Confusing modules and import/export with unrelated programming concepts not covered in this video.,easy,1,4
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,ES6 and Modern JavaScript,19774ebc-240e-4adc-9a3a-84716eea284a,Classes and OOP,"Class syntax, inheritance, getters, setters.",622636ce-4bff-491e-98bd-f3ef5c04156a,Classes and OOP - Quiz,882c3e62-85e8-4a64-a0de-a4dcf8da805e,"What is the primary focus of ""Classes and OOP"" in ""ES6 and Modern JavaScript"" (JavaScript Algorithms & Data Structures)?",Manual memory allocation in C,Photoshop layer management,Legal contract drafting,"Class syntax, inheritance, getters, setters.","Class syntax, inheritance, getters, setters.",easy,1,0
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,ES6 and Modern JavaScript,19774ebc-240e-4adc-9a3a-84716eea284a,Classes and OOP,"Class syntax, inheritance, getters, setters.",622636ce-4bff-491e-98bd-f3ef5c04156a,Classes and OOP - Quiz,92f647a0-3482-43a9-b7d3-612247494ff6,"In the video for ""Classes and OOP"", which concept is correctly associated with the lesson content?",The video claims Classes and OOP is unrelated to Programming.,The lesson skips class syntax entirely.,Understanding Class syntax — as explained in the lesson video for Classes and OOP.,Using manual memory allocation in c is the main idea of Classes and OOP.,Understanding Class syntax — as explained in the lesson video for Classes and OOP.,easy,1,1
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,ES6 and Modern JavaScript,19774ebc-240e-4adc-9a3a-84716eea284a,Classes and OOP,"Class syntax, inheritance, getters, setters.",622636ce-4bff-491e-98bd-f3ef5c04156a,Classes and OOP - Quiz,d41ae922-0ea8-46e6-b0bf-c9f67dd2a93a,"Which task best reflects what you practice in ""Classes and OOP"" (30 min lesson)?",Copying code without understanding class syntax.,Apply class syntax to solve a hands-on exercise from ES6 and Modern JavaScript (covered in 30 min).,Memorizing Classes and OOP without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Apply class syntax to solve a hands-on exercise from ES6 and Modern JavaScript (covered in 30 min).,easy,1,2
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,ES6 and Modern JavaScript,19774ebc-240e-4adc-9a3a-84716eea284a,Classes and OOP,"Class syntax, inheritance, getters, setters.",622636ce-4bff-491e-98bd-f3ef5c04156a,Classes and OOP - Quiz,39566813-0ca5-42ef-8e35-a2670b0f99a3,"Which statement correctly describes ""Classes and OOP"" as taught in JavaScript Algorithms & Data Structures (intermediate)?",This intermediate-level lesson in Programming explains class syntax with examples shown in the video.,The video states Classes and OOP has no relation to ES6 and Modern JavaScript.,This lesson is optional and never assessed in JavaScript Algorithms & Data Structures.,Classes and OOP contradicts all principles of Programming.,This intermediate-level lesson in Programming explains class syntax with examples shown in the video.,easy,1,3
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,ES6 and Modern JavaScript,19774ebc-240e-4adc-9a3a-84716eea284a,Classes and OOP,"Class syntax, inheritance, getters, setters.",622636ce-4bff-491e-98bd-f3ef5c04156a,Classes and OOP - Quiz,a70e0022-6665-486e-bef7-83d486ead875,"What common mistake should you avoid when working with concepts from ""Classes and OOP""?",Skipping video timestamps and guessing answers randomly.,Assuming Classes and OOP is identical to manual memory allocation in c.,Rushing through without noting the key steps shown at 15:00.,Confusing classes and oop with unrelated programming concepts not covered in this video.,Confusing classes and oop with unrelated programming concepts not covered in this video.,easy,1,4
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,50960370-9d9a-42ec-bba6-e1d621395871,Stacks and Queues,LIFO and FIFO implementations in JavaScript.,f5758750-14ac-4d03-83d8-df702ae5ac79,Stacks and Queues - Quiz,3acc9ede-644e-4220-8238-76c22dba95fb,"What is the primary focus of ""Stacks and Queues"" in ""Data Structures"" (JavaScript Algorithms & Data Structures)?",LIFO and FIFO implementations in JavaScript.,Manual memory allocation in C,Photoshop layer management,Legal contract drafting,LIFO and FIFO implementations in JavaScript.,easy,1,0
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,50960370-9d9a-42ec-bba6-e1d621395871,Stacks and Queues,LIFO and FIFO implementations in JavaScript.,f5758750-14ac-4d03-83d8-df702ae5ac79,Stacks and Queues - Quiz,a7767dd9-40bc-4e84-a2a1-b269ee571056,"In the video for ""Stacks and Queues"", which concept is correctly associated with the lesson content?",Using manual memory allocation in c is the main idea of Stacks and Queues.,The video claims Stacks and Queues is unrelated to Programming.,The lesson skips lifo and fifo implementations in javascript entirely.,Understanding LIFO and FIFO implementations in JavaScript — as explained in the lesson video for Stacks and Queues.,Understanding LIFO and FIFO implementations in JavaScript — as explained in the lesson video for Stacks and Queues.,easy,1,1
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,50960370-9d9a-42ec-bba6-e1d621395871,Stacks and Queues,LIFO and FIFO implementations in JavaScript.,f5758750-14ac-4d03-83d8-df702ae5ac79,Stacks and Queues - Quiz,cd3c9afc-6ec7-46a3-85c5-bae3962f5672,"Which task best reflects what you practice in ""Stacks and Queues"" (30 min lesson)?",Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding lifo and fifo implementations in javascript.,Apply lifo and fifo implementations in javascript to solve a hands-on exercise from Data Structures (covered in 30 min).,Memorizing Stacks and Queues without practicing the video demo.,Apply lifo and fifo implementations in javascript to solve a hands-on exercise from Data Structures (covered in 30 min).,easy,1,2
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,50960370-9d9a-42ec-bba6-e1d621395871,Stacks and Queues,LIFO and FIFO implementations in JavaScript.,f5758750-14ac-4d03-83d8-df702ae5ac79,Stacks and Queues - Quiz,9b44b86a-a898-4942-9030-bc9b6dc69457,"Which statement correctly describes ""Stacks and Queues"" as taught in JavaScript Algorithms & Data Structures (intermediate)?",Stacks and Queues contradicts all principles of Programming.,This intermediate-level lesson in Programming explains lifo and fifo implementations in javascript with examples shown in the video.,The video states Stacks and Queues has no relation to Data Structures.,This lesson is optional and never assessed in JavaScript Algorithms & Data Structures.,This intermediate-level lesson in Programming explains lifo and fifo implementations in javascript with examples shown in the video.,easy,1,3
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,50960370-9d9a-42ec-bba6-e1d621395871,Stacks and Queues,LIFO and FIFO implementations in JavaScript.,f5758750-14ac-4d03-83d8-df702ae5ac79,Stacks and Queues - Quiz,538421df-4782-45eb-8d43-7a0670409cb6,"What common mistake should you avoid when working with concepts from ""Stacks and Queues""?",Confusing stacks and queues with unrelated programming concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming Stacks and Queues is identical to manual memory allocation in c.,Rushing through without noting the key steps shown at 15:00.,Confusing stacks and queues with unrelated programming concepts not covered in this video.,easy,1,4
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,68b59367-7bca-4b4e-b077-f773af0c27b9,Linked Lists,Singly and doubly linked lists.,a3f4ffda-7323-4b19-aedd-b5a3255b2a70,Linked Lists - Quiz,084d3c52-f313-4565-b118-ab1bf90d1bbe,"What is the primary focus of ""Linked Lists"" in ""Data Structures"" (JavaScript Algorithms & Data Structures)?",Manual memory allocation in C,Photoshop layer management,Legal contract drafting,Singly and doubly linked lists.,Singly and doubly linked lists.,easy,1,0
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,68b59367-7bca-4b4e-b077-f773af0c27b9,Linked Lists,Singly and doubly linked lists.,a3f4ffda-7323-4b19-aedd-b5a3255b2a70,Linked Lists - Quiz,f9a68f18-7c66-4064-9998-6a226cfbe2cc,"In the video for ""Linked Lists"", which concept is correctly associated with the lesson content?",The video claims Linked Lists is unrelated to Programming.,The lesson skips singly and doubly linked lists entirely.,Understanding Singly and doubly linked lists — as explained in the lesson video for Linked Lists.,Using manual memory allocation in c is the main idea of Linked Lists.,Understanding Singly and doubly linked lists — as explained in the lesson video for Linked Lists.,easy,1,1
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,68b59367-7bca-4b4e-b077-f773af0c27b9,Linked Lists,Singly and doubly linked lists.,a3f4ffda-7323-4b19-aedd-b5a3255b2a70,Linked Lists - Quiz,2c6b6129-5b89-4645-b0cd-50d93c11607a,"Which task best reflects what you practice in ""Linked Lists"" (30 min lesson)?",Copying code without understanding singly and doubly linked lists.,Apply singly and doubly linked lists to solve a hands-on exercise from Data Structures (covered in 30 min).,Memorizing Linked Lists without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Apply singly and doubly linked lists to solve a hands-on exercise from Data Structures (covered in 30 min).,easy,1,2
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,68b59367-7bca-4b4e-b077-f773af0c27b9,Linked Lists,Singly and doubly linked lists.,a3f4ffda-7323-4b19-aedd-b5a3255b2a70,Linked Lists - Quiz,449ccea5-2929-4dbf-881b-e3d644c81d6a,"Which statement correctly describes ""Linked Lists"" as taught in JavaScript Algorithms & Data Structures (intermediate)?",This intermediate-level lesson in Programming explains singly and doubly linked lists with examples shown in the video.,The video states Linked Lists has no relation to Data Structures.,This lesson is optional and never assessed in JavaScript Algorithms & Data Structures.,Linked Lists contradicts all principles of Programming.,This intermediate-level lesson in Programming explains singly and doubly linked lists with examples shown in the video.,easy,1,3
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,68b59367-7bca-4b4e-b077-f773af0c27b9,Linked Lists,Singly and doubly linked lists.,a3f4ffda-7323-4b19-aedd-b5a3255b2a70,Linked Lists - Quiz,5ed5e721-45ec-4e80-a661-b0706e8c1c99,"What common mistake should you avoid when working with concepts from ""Linked Lists""?",Skipping video timestamps and guessing answers randomly.,Assuming Linked Lists is identical to manual memory allocation in c.,Rushing through without noting the key steps shown at 15:00.,Confusing linked lists with unrelated programming concepts not covered in this video.,Confusing linked lists with unrelated programming concepts not covered in this video.,easy,1,4
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,7ff6aea8-d7d7-463e-b2a2-63c4cfc400cf,Trees and Binary Search Trees,"Tree traversal, BST operations.",5b6f6284-6a50-44d2-a0c5-beddc0711017,Trees and Binary Search Trees - Quiz,568be699-5501-41d4-b9f6-203416115ecb,"What is the primary focus of ""Trees and Binary Search Trees"" in ""Data Structures"" (JavaScript Algorithms & Data Structures)?","Tree traversal, BST operations.",Manual memory allocation in C,Photoshop layer management,Legal contract drafting,"Tree traversal, BST operations.",easy,1,0
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,7ff6aea8-d7d7-463e-b2a2-63c4cfc400cf,Trees and Binary Search Trees,"Tree traversal, BST operations.",5b6f6284-6a50-44d2-a0c5-beddc0711017,Trees and Binary Search Trees - Quiz,12b1cfc1-da9e-486c-9e99-2ae03e635651,"In the video for ""Trees and Binary Search Trees"", which concept is correctly associated with the lesson content?",Using manual memory allocation in c is the main idea of Trees and Binary Search Trees.,The video claims Trees and Binary Search Trees is unrelated to Programming.,The lesson skips tree traversal entirely.,Understanding Tree traversal — as explained in the lesson video for Trees and Binary Search Trees.,Understanding Tree traversal — as explained in the lesson video for Trees and Binary Search Trees.,easy,1,1
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,7ff6aea8-d7d7-463e-b2a2-63c4cfc400cf,Trees and Binary Search Trees,"Tree traversal, BST operations.",5b6f6284-6a50-44d2-a0c5-beddc0711017,Trees and Binary Search Trees - Quiz,1f513720-ec8c-4129-b55d-89e58eada2b1,"Which task best reflects what you practice in ""Trees and Binary Search Trees"" (30 min lesson)?",Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding tree traversal.,Apply tree traversal to solve a hands-on exercise from Data Structures (covered in 30 min).,Memorizing Trees and Binary Search Trees without practicing the video demo.,Apply tree traversal to solve a hands-on exercise from Data Structures (covered in 30 min).,easy,1,2
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,7ff6aea8-d7d7-463e-b2a2-63c4cfc400cf,Trees and Binary Search Trees,"Tree traversal, BST operations.",5b6f6284-6a50-44d2-a0c5-beddc0711017,Trees and Binary Search Trees - Quiz,44e7cc54-7d14-4db4-b939-64c27f544f6b,"Which statement correctly describes ""Trees and Binary Search Trees"" as taught in JavaScript Algorithms & Data Structures (intermediate)?",Trees and Binary Search Trees contradicts all principles of Programming.,This intermediate-level lesson in Programming explains tree traversal with examples shown in the video.,The video states Trees and Binary Search Trees has no relation to Data Structures.,This lesson is optional and never assessed in JavaScript Algorithms & Data Structures.,This intermediate-level lesson in Programming explains tree traversal with examples shown in the video.,easy,1,3
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,7ff6aea8-d7d7-463e-b2a2-63c4cfc400cf,Trees and Binary Search Trees,"Tree traversal, BST operations.",5b6f6284-6a50-44d2-a0c5-beddc0711017,Trees and Binary Search Trees - Quiz,4a740baf-035c-40d9-ac94-f1cf40320ae2,"What common mistake should you avoid when working with concepts from ""Trees and Binary Search Trees""?",Confusing trees and binary search trees with unrelated programming concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming Trees and Binary Search Trees is identical to manual memory allocation in c.,Rushing through without noting the key steps shown at 15:00.,Confusing trees and binary search trees with unrelated programming concepts not covered in this video.,easy,1,4
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,bccfbf67-ab4c-463f-aca6-edd29b3536d1,Hash Tables and Sets,Implementing hash tables in JavaScript.,4fa04ebf-5121-47dc-924c-c30a9607eaa5,Hash Tables and Sets - Quiz,95f589ab-702b-4c86-b1cf-c5bd9e265611,"What is the primary focus of ""Hash Tables and Sets"" in ""Data Structures"" (JavaScript Algorithms & Data Structures)?",Legal contract drafting,Implementing hash tables in JavaScript.,Manual memory allocation in C,Photoshop layer management,Implementing hash tables in JavaScript.,easy,1,0
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,bccfbf67-ab4c-463f-aca6-edd29b3536d1,Hash Tables and Sets,Implementing hash tables in JavaScript.,4fa04ebf-5121-47dc-924c-c30a9607eaa5,Hash Tables and Sets - Quiz,7c0f3acf-0194-4747-8b02-1b8a8a1d80ab,"In the video for ""Hash Tables and Sets"", which concept is correctly associated with the lesson content?",Understanding Implementing hash tables in JavaScript — as explained in the lesson video for Hash Tables and Sets.,Using manual memory allocation in c is the main idea of Hash Tables and Sets.,The video claims Hash Tables and Sets is unrelated to Programming.,The lesson skips implementing hash tables in javascript entirely.,Understanding Implementing hash tables in JavaScript — as explained in the lesson video for Hash Tables and Sets.,easy,1,1
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,bccfbf67-ab4c-463f-aca6-edd29b3536d1,Hash Tables and Sets,Implementing hash tables in JavaScript.,4fa04ebf-5121-47dc-924c-c30a9607eaa5,Hash Tables and Sets - Quiz,147bcb17-08d4-44e0-a7a3-ba7144f0d09c,"Which task best reflects what you practice in ""Hash Tables and Sets"" (30 min lesson)?",Memorizing Hash Tables and Sets without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding implementing hash tables in javascript.,Apply implementing hash tables in javascript to solve a hands-on exercise from Data Structures (covered in 30 min).,Apply implementing hash tables in javascript to solve a hands-on exercise from Data Structures (covered in 30 min).,easy,1,2
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,bccfbf67-ab4c-463f-aca6-edd29b3536d1,Hash Tables and Sets,Implementing hash tables in JavaScript.,4fa04ebf-5121-47dc-924c-c30a9607eaa5,Hash Tables and Sets - Quiz,ce7c3764-3e38-470e-9617-1ad9f4cc3bb8,"Which statement correctly describes ""Hash Tables and Sets"" as taught in JavaScript Algorithms & Data Structures (intermediate)?",This lesson is optional and never assessed in JavaScript Algorithms & Data Structures.,Hash Tables and Sets contradicts all principles of Programming.,This intermediate-level lesson in Programming explains implementing hash tables in javascript with examples shown in the video.,The video states Hash Tables and Sets has no relation to Data Structures.,This intermediate-level lesson in Programming explains implementing hash tables in javascript with examples shown in the video.,easy,1,3
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Data Structures,bccfbf67-ab4c-463f-aca6-edd29b3536d1,Hash Tables and Sets,Implementing hash tables in JavaScript.,4fa04ebf-5121-47dc-924c-c30a9607eaa5,Hash Tables and Sets - Quiz,809ba37a-b700-412d-a019-bf7da474430d,"What common mistake should you avoid when working with concepts from ""Hash Tables and Sets""?",Rushing through without noting the key steps shown at 15:00.,Confusing hash tables and sets with unrelated programming concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming Hash Tables and Sets is identical to manual memory allocation in c.,Confusing hash tables and sets with unrelated programming concepts not covered in this video.,easy,1,4
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,0132d6db-dea0-46da-a1fa-81c4e9a70a81,Basic Algorithm Challenges,"FizzBuzz, palindrome checker, caesar cipher.",b2565efd-474e-47e1-82e6-4f79c583ae03,Basic Algorithm Challenges - Quiz,7f46b64d-e7ab-44b9-a706-99aad6ab751c,"What is the primary focus of ""Basic Algorithm Challenges"" in ""Algorithm Scripting"" (JavaScript Algorithms & Data Structures)?",Photoshop layer management,Legal contract drafting,"FizzBuzz, palindrome checker, caesar cipher.",Manual memory allocation in C,"FizzBuzz, palindrome checker, caesar cipher.",easy,1,0
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,0132d6db-dea0-46da-a1fa-81c4e9a70a81,Basic Algorithm Challenges,"FizzBuzz, palindrome checker, caesar cipher.",b2565efd-474e-47e1-82e6-4f79c583ae03,Basic Algorithm Challenges - Quiz,b1221ce5-ab36-484a-a406-887931754957,"In the video for ""Basic Algorithm Challenges"", which concept is correctly associated with the lesson content?",The lesson skips fizzbuzz entirely.,Understanding FizzBuzz — as explained in the lesson video for Basic Algorithm Challenges.,Using manual memory allocation in c is the main idea of Basic Algorithm Challenges.,The video claims Basic Algorithm Challenges is unrelated to Programming.,Understanding FizzBuzz — as explained in the lesson video for Basic Algorithm Challenges.,easy,1,1
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,0132d6db-dea0-46da-a1fa-81c4e9a70a81,Basic Algorithm Challenges,"FizzBuzz, palindrome checker, caesar cipher.",b2565efd-474e-47e1-82e6-4f79c583ae03,Basic Algorithm Challenges - Quiz,793ca443-3cab-45f2-a9d6-613a15c09bb5,"Which task best reflects what you practice in ""Basic Algorithm Challenges"" (30 min lesson)?",Apply fizzbuzz to solve a hands-on exercise from Algorithm Scripting (covered in 30 min).,Memorizing Basic Algorithm Challenges without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding fizzbuzz.,Apply fizzbuzz to solve a hands-on exercise from Algorithm Scripting (covered in 30 min).,easy,1,2
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,0132d6db-dea0-46da-a1fa-81c4e9a70a81,Basic Algorithm Challenges,"FizzBuzz, palindrome checker, caesar cipher.",b2565efd-474e-47e1-82e6-4f79c583ae03,Basic Algorithm Challenges - Quiz,b5280fd2-8726-499d-93ad-60044b03f1cd,"Which statement correctly describes ""Basic Algorithm Challenges"" as taught in JavaScript Algorithms & Data Structures (intermediate)?",The video states Basic Algorithm Challenges has no relation to Algorithm Scripting.,This lesson is optional and never assessed in JavaScript Algorithms & Data Structures.,Basic Algorithm Challenges contradicts all principles of Programming.,This intermediate-level lesson in Programming explains fizzbuzz with examples shown in the video.,This intermediate-level lesson in Programming explains fizzbuzz with examples shown in the video.,easy,1,3
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,0132d6db-dea0-46da-a1fa-81c4e9a70a81,Basic Algorithm Challenges,"FizzBuzz, palindrome checker, caesar cipher.",b2565efd-474e-47e1-82e6-4f79c583ae03,Basic Algorithm Challenges - Quiz,26e7e3a9-54ea-4613-a354-e1271a712fdf,"What common mistake should you avoid when working with concepts from ""Basic Algorithm Challenges""?",Assuming Basic Algorithm Challenges is identical to manual memory allocation in c.,Rushing through without noting the key steps shown at 15:00.,Confusing basic algorithm challenges with unrelated programming concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Confusing basic algorithm challenges with unrelated programming concepts not covered in this video.,easy,1,4
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,02df0517-03f7-4f7a-b1f9-db9dca9113e3,Sorting Algorithms,"Bubble, selection, insertion, merge, quick sort.",eb78138a-716e-417a-8234-43b5086f8301,Sorting Algorithms - Quiz,21a7af0d-6ccb-4699-90fe-0496b9d6221f,"What is the primary focus of ""Sorting Algorithms"" in ""Algorithm Scripting"" (JavaScript Algorithms & Data Structures)?","Bubble, selection, insertion, merge, quick sort.",Manual memory allocation in C,Photoshop layer management,Legal contract drafting,"Bubble, selection, insertion, merge, quick sort.",easy,1,0
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,02df0517-03f7-4f7a-b1f9-db9dca9113e3,Sorting Algorithms,"Bubble, selection, insertion, merge, quick sort.",eb78138a-716e-417a-8234-43b5086f8301,Sorting Algorithms - Quiz,2180de65-3546-4a91-9ae8-67366cad97d8,"In the video for ""Sorting Algorithms"", which concept is correctly associated with the lesson content?",Using manual memory allocation in c is the main idea of Sorting Algorithms.,The video claims Sorting Algorithms is unrelated to Programming.,The lesson skips bubble entirely.,Understanding Bubble — as explained in the lesson video for Sorting Algorithms.,Understanding Bubble — as explained in the lesson video for Sorting Algorithms.,easy,1,1
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,02df0517-03f7-4f7a-b1f9-db9dca9113e3,Sorting Algorithms,"Bubble, selection, insertion, merge, quick sort.",eb78138a-716e-417a-8234-43b5086f8301,Sorting Algorithms - Quiz,7db63a00-b2cc-4aec-a9a1-808710305210,"Which task best reflects what you practice in ""Sorting Algorithms"" (30 min lesson)?",Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding bubble.,Apply bubble to solve a hands-on exercise from Algorithm Scripting (covered in 30 min).,Memorizing Sorting Algorithms without practicing the video demo.,Apply bubble to solve a hands-on exercise from Algorithm Scripting (covered in 30 min).,easy,1,2
